#      time         order        air_handl1   air_handli   plant_pla1   plant_pla2   plant_pla3   plant_pla4   plant_plan   zone_zone_
  48.37072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  48.37072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  50.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  52.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  53.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  55.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  56.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  58.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  59.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  61.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       10.299    
  62.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       31.536    
  64.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       70.401    
  65.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       90.140    
  67.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       108.67    
  68.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       124.00    
  70.27072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       150.50    
  71.77072906       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       155.97    
  72.38685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       169.91    
  72.38685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       169.91    
  74.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       190.28    
  76.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       193.84    
  77.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       204.88    
  79.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       215.70    
  80.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       226.94    
  82.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       209.29    
  83.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       195.68    
  85.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       201.78    
  86.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       257.77    
  88.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       284.20    
  89.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       291.58    
  91.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       302.70    
  92.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       310.40    
  94.28685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       316.58    
  95.78685027       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       316.77    
  96.39400625       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       319.07    
  96.39400625       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       319.07    
  98.79400625       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       332.70    
  100.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       341.41    
  101.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       344.70    
  103.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       359.31    
  104.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       359.26    
  106.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       208.85    
  107.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000      9.08620E-02
  109.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  110.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       28.990    
  112.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       263.63    
  113.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       311.19    
  115.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       326.28    
  116.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       318.02    
  118.2940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       330.03    
  119.7940063       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       351.02    
  120.4010897       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       354.85    
  120.4010897       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       354.85    
  122.8010897       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       385.16    
  124.3010897       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       401.79    
  125.8010897       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       409.18    
  126.7571571       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       421.59    
  126.7571571       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       421.59    
  129.1571571       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       419.68    
  129.6233333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       403.65    
  129.6233333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       403.65    
  131.5433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       246.50    
  133.0433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       203.80    
  134.5433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       258.00    
  136.0433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       362.22    
  137.5433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       378.42    
  139.0433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       393.59    
  140.5433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       395.53    
  142.0433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       366.67    
  143.5433333       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       373.46    
  144.4080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       373.83    
  144.4080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       373.83    
  146.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       385.25    
  148.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       398.75    
  149.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       395.82    
  151.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       392.60    
  152.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       383.25    
  154.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       282.42    
  155.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       235.84    
  157.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       179.01    
  158.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000      9.05637E-02
  160.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       266.15    
  161.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       330.66    
  163.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       346.89    
  164.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       363.81    
  166.3080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       379.64    
  167.8080312       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       377.23    
  168.4149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       377.89    
  168.4149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       377.89    
  170.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       391.23    
  172.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       404.81    
  173.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       418.99    
  175.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       406.85    
  176.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       406.04    
  178.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       382.78    
  179.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       283.50    
  181.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       264.74    
  182.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       307.21    
  184.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       381.82    
  185.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       390.06    
  187.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       398.37    
  188.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       401.38    
  190.3149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       401.16    
  191.8149315       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       400.22    
  192.4216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       399.15    
  192.4216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       399.15    
  194.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       325.53    
  196.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       318.27    
  197.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       317.18    
  199.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       312.68    
  200.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       298.15    
  202.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       196.40    
  203.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       138.88    
  205.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       103.81    
  206.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       98.873    
  208.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       215.16    
  209.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       238.10    
  211.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       241.99    
  212.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       248.38    
  214.3216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       249.36    
  215.8216772       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       249.73    
  216.4282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       253.21    
  216.4282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       253.21    
  218.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       251.46    
  220.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       253.04    
  221.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       250.45    
  223.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       254.19    
  224.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       252.32    
  226.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       224.94    
  227.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       197.97    
  229.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       137.17    
  230.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       143.10    
  232.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       222.04    
  233.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       237.53    
  235.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       241.19    
  236.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       237.88    
  238.3282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       240.10    
  239.8282981       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       243.54    
  240.4347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       249.93    
  240.4347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       249.93    
  242.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       257.91    
  244.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       258.60    
  245.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       258.00    
  247.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       265.27    
  248.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       259.27    
  250.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       152.61    
  251.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       5.2339    
  253.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000    
  254.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       101.77    
  256.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       174.41    
  257.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       193.66    
  259.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       206.95    
  260.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       224.85    
  262.3347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       247.10    
  263.8347882       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       258.44    
  264.4411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       260.75    
  264.4411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       260.75    
  266.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       276.28    
  268.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       285.64    
  269.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       285.40    
  271.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       275.87    
  272.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       251.03    
  274.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       104.51    
  275.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       60.456    
  277.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       76.545    
  278.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       122.15    
  280.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       210.62    
  281.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       234.51    
  283.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       249.89    
  284.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       258.08    
  286.3411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       277.70    
  287.8411417       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       283.28    
  288.4473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       298.54    
  288.4473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       298.54    
  290.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       336.22    
  292.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       360.92    
  293.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       364.20    
  295.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       360.77    
  296.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       347.58    
  298.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       320.86    
  299.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       281.26    
  301.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       252.13    
  302.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       285.60    
  304.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       329.54    
  305.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       342.57    
  307.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       351.23    
  308.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       355.00    
  310.3473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       361.05    
  311.8473531       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       367.59    
  312.4534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       370.99    
  312.4534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       370.99    
  314.8534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       380.03    
  316.3534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       384.67    
  317.8534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       396.13    
  319.3534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       399.20    
  320.8534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       376.14    
  322.3534167       1.0000       0.0000       0.0000       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       281.15    
