#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  9.912158464       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       106.93     -1.79431E-07   0.0000      -9.5332      -93.649    
  11.41215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       80.220     -1.65571E-07   0.0000      -40.756      -36.653    
  12.91215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       63.096     -1.58676E-07   0.0000      -63.458       2.2728    
  14.41215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       84.052     -1.58056E-07   0.0000      -20.588      -65.908    
  15.91215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.04     -1.62347E-07   0.0000       70.615      -206.35    
  17.41215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.61     -1.58568E-07   0.0000       81.238      -220.45    
  18.91215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.93     -1.47325E-07   0.0000       71.553      -205.16    
  20.41215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.91     -1.48160E-07   0.0000       71.241      -206.32    
  21.91215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       136.45     -1.55288E-07   0.0000       76.594      -215.80    
  23.41215846       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       138.27     -1.55184E-07   0.0000       79.280      -220.13    
  24.37197845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       139.16     -1.52738E-07   0.0000       80.574      -222.24    
  24.37197845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       139.16     -1.52738E-07   0.0000       80.574      -222.24    
  26.01037845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       138.15     -1.54063E-07   0.0000       78.378      -218.31    
  27.51037845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       141.32     -1.55750E-07   0.0000       84.148      -228.20    
  29.01037845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       144.11     -1.62709E-07   0.0000       89.403      -236.36    
  30.51037845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       143.53     -1.61733E-07   0.0000       88.284      -234.06    
  32.01037845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       143.24     -1.59628E-07   0.0000       87.762      -233.22    
  33.51037845       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -83.449     -1.62607E-07   0.0000      -395.66       501.87    
  34.92401620       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -160.19     -1.57962E-07   0.0000      -484.00       659.32    
  36.42401620       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -179.39     -1.57377E-07   0.0000      -475.57       661.53    
  37.92401620       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -329.28     -1.57899E-07   0.0000      -717.44       1063.0    
  39.10722368       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -120.78     -1.61539E-07   0.0000      -259.94       368.33    
  40.35390852       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       76.526     -1.56999E-07   0.0000       109.52      -211.75    
  41.85390852       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       98.946     -1.62572E-07   0.0000       120.54      -228.99    
  43.35390852       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       108.27     -1.56575E-07   0.0000       108.91      -221.38    
  44.85390852       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       121.13     -1.59481E-07   0.0000       109.22      -234.50    
  46.35390852       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       121.41     -1.50565E-07   0.0000       91.840      -215.23    
  47.85390852       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       127.36     -1.57432E-07   0.0000       89.493      -219.67    
  48.37072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.05     -1.58505E-07   0.0000       88.596      -220.46    
  48.37072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.05     -1.58505E-07   0.0000       88.596      -220.46    
  50.77072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       136.40     -1.64753E-07   0.0000       89.034      -228.52    
  52.27072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       130.25     -1.46014E-07   0.0000       72.525      -203.82    
  53.77072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.06     -1.36190E-07   0.0000       67.000      -197.68    
  55.27072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.24     -1.38693E-07   0.0000       69.151      -202.74    
  56.77072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       126.16     -1.41324E-07   0.0000       59.386      -187.13    
  58.27072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       79.245     -1.45284E-07   0.0000      -30.857      -45.425    
  59.77072906       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       103.92     -1.58229E-07   0.0000       26.907      -134.21    
  61.27072906       1.0000       0.0000       0.0000       9.2687       0.0000       0.0000       0.0000       100.37     -1.67525E-07   0.0000       21.584      -132.58    
  62.77072906       1.0000       0.0000       0.0000       28.382       0.0000       0.0000       0.0000       97.780     -1.68445E-07   0.0000       14.616      -140.77    
  64.27072906       1.0000       0.0000       0.0000       63.361       0.0000       0.0000       0.0000       110.52     -1.59172E-07   0.0000       42.049      -215.96    
  65.77072906       1.0000       0.0000       0.0000       81.126       0.0000       0.0000       0.0000       107.56     -1.60037E-07   0.0000       35.899      -224.56    
  67.27072906       1.0000       0.0000       0.0000       97.804       0.0000       0.0000       0.0000       104.29     -1.65751E-07   0.0000       30.257      -232.35    
  68.77072906       1.0000       0.0000       0.0000       111.60       0.0000       0.0000       0.0000       100.73     -1.69113E-07   0.0000       24.712      -237.04    
  70.27072906       1.0000       0.0000       0.0000       135.45       0.0000       0.0000       0.0000       98.752     -1.78765E-07   0.0000       22.014      -256.23    
  71.77072906       1.0000       0.0000       0.0000       140.37       0.0000       0.0000       0.0000       94.152     -1.73463E-07   0.0000       15.105      -249.60    
  72.38685027       1.0000       0.0000       0.0000       152.92       0.0000       0.0000       0.0000       93.977     -1.84879E-07   0.0000       15.204      -262.21    
  72.38685027       1.0000       0.0000       0.0000       152.92       0.0000       0.0000       0.0000       93.977     -1.84879E-07   0.0000       15.205      -262.21    
  74.78685027       1.0000       0.0000       0.0000       171.25       0.0000       0.0000       0.0000       88.561     -1.92631E-07   0.0000       7.0101      -266.79    
  76.28685027       1.0000       0.0000       0.0000       174.46       0.0000       0.0000       0.0000       84.184     -1.86607E-07   0.0000      0.19636      -258.84    
  77.78685027       1.0000       0.0000       0.0000       184.39       0.0000       0.0000       0.0000       81.076     -1.84820E-07   0.0000      -4.6754      -260.81    
  79.28685027       1.0000       0.0000       0.0000       194.13       0.0000       0.0000       0.0000       78.028     -1.83522E-07   0.0000      -9.7070      -262.45    
  80.78685027       1.0000       0.0000       0.0000       204.24       0.0000       0.0000       0.0000       73.327     -1.90505E-07   0.0000      -17.618      -259.95    
  82.28685027       1.0000       0.0000       0.0000       188.36       0.0000       0.0000       0.0000       54.599     -1.99470E-07   0.0000      -52.115      -190.80    
  83.78685027       1.0000       0.0000       0.0000       176.11       0.0000       0.0000       0.0000       42.798     -2.00852E-07   0.0000      -69.440      -149.47    
  85.28685027       1.0000       0.0000       0.0000       181.60       0.0000       0.0000       0.0000       41.697     -2.01482E-07   0.0000      -68.277      -155.05    
  86.78685027       1.0000       0.0000       0.0000       231.99       0.0000       0.0000       0.0000       57.778     -2.22466E-07   0.0000      -38.560      -251.28    
  88.28685027       1.0000       0.0000       0.0000       255.78       0.0000       0.0000       0.0000       63.838     -2.17354E-07   0.0000      -28.674      -290.90    
  89.78685027       1.0000       0.0000       0.0000       262.42       0.0000       0.0000       0.0000       60.475     -2.11189E-07   0.0000      -36.687      -286.18    
  91.28685027       1.0000       0.0000       0.0000       272.43       0.0000       0.0000       0.0000       57.537     -2.11648E-07   0.0000      -43.314      -286.66    
  92.78685027       1.0000       0.0000       0.0000       279.36       0.0000       0.0000       0.0000       54.092     -2.06697E-07   0.0000      -50.325      -283.12    
  94.28685027       1.0000       0.0000       0.0000       284.92       0.0000       0.0000       0.0000       50.547     -2.05612E-07   0.0000      -57.170      -278.29    
  95.78685027       1.0000       0.0000       0.0000       285.10       0.0000       0.0000       0.0000       46.259     -1.96562E-07   0.0000      -64.945      -266.40    
  96.39400625       1.0000       0.0000       0.0000       287.16       0.0000       0.0000       0.0000       44.957     -1.95371E-07   0.0000      -67.313      -264.83    
  96.39400625       1.0000       0.0000       0.0000       287.16       0.0000       0.0000       0.0000       44.957     -1.95371E-07   0.0000      -67.313      -264.83    
  98.79400625       1.0000       0.0000       0.0000       299.43       0.0000       0.0000       0.0000       40.512     -1.92593E-07   0.0000      -75.439      -264.50    
  100.2940063       1.0000       0.0000       0.0000       307.27       0.0000       0.0000       0.0000       38.012     -1.92718E-07   0.0000      -79.996      -265.28    
  101.7940063       1.0000       0.0000       0.0000       310.23       0.0000       0.0000       0.0000       34.853     -1.88237E-07   0.0000      -85.544      -259.53    
  103.2940063       1.0000       0.0000       0.0000       323.38       0.0000       0.0000       0.0000       33.648     -1.93359E-07   0.0000      -87.891      -269.15    
  104.7940063       1.0000       0.0000       0.0000       323.34       0.0000       0.0000       0.0000       28.577     -1.91357E-07   0.0000      -97.060      -254.83    
  106.2940063       1.0000       0.0000       0.0000       187.96       0.0000       0.0000       0.0000      -42.023     -1.90277E-07   0.0000      -242.04       96.326    
  107.7940063       1.0000       0.0000       0.0000      8.17758E-02   0.0000       0.0000       0.0000      -176.04     -1.67568E-07   0.0000      -528.09       707.12    
  109.2940063       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -138.32     -1.78095E-07   0.0000      -415.90       554.04    
  110.7940063       1.0000       0.0000       0.0000       26.091       0.0000       0.0000       0.0000      -69.251     -1.93626E-07   0.0000      -242.87       282.80    
  112.2940063       1.0000       0.0000       0.0000       237.27       0.0000       0.0000       0.0000       43.343     -2.02330E-07   0.0000      -11.475      -269.39    
  113.7940063       1.0000       0.0000       0.0000       280.08       0.0000       0.0000       0.0000       47.065     -2.11552E-07   0.0000      -28.421      -298.44    
  115.2940063       1.0000       0.0000       0.0000       293.66       0.0000       0.0000       0.0000       47.194     -2.11567E-07   0.0000      -44.273      -296.53    
  116.7940063       1.0000       0.0000       0.0000       286.22       0.0000       0.0000       0.0000       43.651     -1.92669E-07   0.0000      -60.669      -269.17    
  118.2940063       1.0000       0.0000       0.0000       297.02       0.0000       0.0000       0.0000       42.990     -1.96863E-07   0.0000      -68.986      -271.06    
  119.7940063       1.0000       0.0000       0.0000       315.92       0.0000       0.0000       0.0000       43.047     -2.04031E-07   0.0000      -74.266      -284.71    
  120.4010897       1.0000       0.0000       0.0000       319.37       0.0000       0.0000       0.0000       42.164     -2.02106E-07   0.0000      -77.659      -283.83    
  120.4010897       1.0000       0.0000       0.0000       319.37       0.0000       0.0000       0.0000       42.164     -2.02106E-07   0.0000      -77.659      -283.83    
  122.8010897       1.0000       0.0000       0.0000       346.65       0.0000       0.0000       0.0000       41.138     -2.13794E-07   0.0000      -84.746      -303.05    
  124.3010897       1.0000       0.0000       0.0000       361.61       0.0000       0.0000       0.0000       39.823     -2.20829E-07   0.0000      -89.349      -312.08    
  125.8010897       1.0000       0.0000       0.0000       368.26       0.0000       0.0000       0.0000       37.270     -2.19395E-07   0.0000      -95.463      -310.06    
  126.7571571       1.0000       0.0000       0.0000       379.43       0.0000       0.0000       0.0000       36.840     -2.27234E-07   0.0000      -97.229      -319.07    
  126.7571571       1.0000       0.0000       0.0000       379.43       0.0000       0.0000       0.0000       36.840     -2.27234E-07   0.0000      -97.229      -319.07    
  129.1571571       1.0000       0.0000       0.0000       377.71       0.0000       0.0000       0.0000       26.451     -2.31858E-07   0.0000      -117.42      -286.68    
  129.6233333       1.0000       0.0000       0.0000       363.29       0.0000       0.0000       0.0000       18.599     -2.25826E-07   0.0000      -133.12      -248.60    
  129.6233333       1.0000       0.0000       0.0000       363.29       0.0000       0.0000       0.0000       18.599     -2.25826E-07   0.0000      -133.12      -248.60    
  131.5433333       1.0000       0.0000       0.0000       221.85       0.0000       0.0000       0.0000      -48.659     -2.03637E-07   0.0000      -270.95       98.034    
  133.0433333       1.0000       0.0000       0.0000       183.42       0.0000       0.0000       0.0000      -47.969     -1.83358E-07   0.0000      -257.81       122.15    
  134.5433333       1.0000       0.0000       0.0000       232.20       0.0000       0.0000       0.0000      -15.061     -1.91301E-07   0.0000      -185.99      -31.290    
  136.0433333       1.0000       0.0000       0.0000       326.00       0.0000       0.0000       0.0000       26.153     -1.97941E-07   0.0000      -101.14      -251.08    
  137.5433333       1.0000       0.0000       0.0000       340.58       0.0000       0.0000       0.0000       27.193     -1.91605E-07   0.0000      -106.01      -261.63    
  139.0433333       1.0000       0.0000       0.0000       354.23       0.0000       0.0000       0.0000       27.197     -1.90797E-07   0.0000      -110.84      -270.58    
  140.5433333       1.0000       0.0000       0.0000       355.98       0.0000       0.0000       0.0000       25.325     -1.87882E-07   0.0000      -116.87      -264.41    
  142.0433333       1.0000       0.0000       0.0000       330.00       0.0000       0.0000       0.0000       19.437     -1.59313E-07   0.0000      -128.13      -221.26    
  143.5433333       1.0000       0.0000       0.0000       336.11       0.0000       0.0000       0.0000       19.017     -1.62981E-07   0.0000      -129.47      -225.71    
  144.4080312       1.0000       0.0000       0.0000       336.44       0.0000       0.0000       0.0000       18.019     -1.60841E-07   0.0000      -131.31      -223.13    
  144.4080312       1.0000       0.0000       0.0000       336.44       0.0000       0.0000       0.0000       18.019     -1.60841E-07   0.0000      -131.31      -223.13    
  146.8080312       1.0000       0.0000       0.0000       346.73       0.0000       0.0000       0.0000       16.951     -1.64222E-07   0.0000      -132.92      -230.79    
  148.3080312       1.0000       0.0000       0.0000       358.87       0.0000       0.0000       0.0000       17.024     -1.71615E-07   0.0000      -132.42      -243.48    
  149.8080312       1.0000       0.0000       0.0000       356.24       0.0000       0.0000       0.0000       14.814     -1.69624E-07   0.0000      -135.52      -235.52    
  151.3080312       1.0000       0.0000       0.0000       353.34       0.0000       0.0000       0.0000       13.100     -1.65117E-07   0.0000      -137.57      -228.86    
  152.8080312       1.0000       0.0000       0.0000       344.93       0.0000       0.0000       0.0000       6.8435     -1.65854E-07   0.0000      -148.17      -203.60    
  154.3080312       1.0000       0.0000       0.0000       254.18       0.0000       0.0000       0.0000      -36.769     -1.61134E-07   0.0000      -240.66       23.386    
  155.8080312       1.0000       0.0000       0.0000       212.25       0.0000       0.0000       0.0000      -49.754     -1.58993E-07   0.0000      -250.64       88.058    
  157.3080312       1.0000       0.0000       0.0000       161.11       0.0000       0.0000       0.0000      -65.814     -1.55301E-07   0.0000      -283.21       187.93    
  158.8080312       1.0000       0.0000       0.0000      8.15073E-02   0.0000       0.0000       0.0000      -181.93     -1.61455E-07   0.0000      -530.85       715.70    
  160.3080312       1.0000       0.0000       0.0000       239.53       0.0000       0.0000       0.0000       24.024     -1.69174E-07   0.0000      -65.359      -201.74    
  161.8080312       1.0000       0.0000       0.0000       297.59       0.0000       0.0000       0.0000       27.961     -1.73983E-07   0.0000      -76.195      -249.00    
  163.3080312       1.0000       0.0000       0.0000       312.21       0.0000       0.0000       0.0000       28.021     -1.75835E-07   0.0000      -88.486      -251.67    
  164.8080312       1.0000       0.0000       0.0000       327.43       0.0000       0.0000       0.0000       28.763     -1.83574E-07   0.0000      -94.767      -261.43    
  166.3080312       1.0000       0.0000       0.0000       341.68       0.0000       0.0000       0.0000       28.919     -1.90714E-07   0.0000      -99.346      -271.25    
  167.8080312       1.0000       0.0000       0.0000       339.51       0.0000       0.0000       0.0000       26.198     -1.84995E-07   0.0000      -106.94      -258.74    
  168.4149315       1.0000       0.0000       0.0000       340.10       0.0000       0.0000       0.0000       25.495     -1.84611E-07   0.0000      -109.08      -256.53    
  168.4149315       1.0000       0.0000       0.0000       340.10       0.0000       0.0000       0.0000       25.495     -1.84611E-07   0.0000      -109.08      -256.53    
  170.8149315       1.0000       0.0000       0.0000       352.11       0.0000       0.0000       0.0000       23.994     -1.85452E-07   0.0000      -113.88      -262.21    
  172.3149315       1.0000       0.0000       0.0000       364.33       0.0000       0.0000       0.0000       23.874     -1.95089E-07   0.0000      -114.94      -273.27    
  173.8149315       1.0000       0.0000       0.0000       377.09       0.0000       0.0000       0.0000       23.696     -2.07349E-07   0.0000      -115.95      -284.84    
  175.3149315       1.0000       0.0000       0.0000       366.17       0.0000       0.0000       0.0000       19.720     -1.90667E-07   0.0000      -122.99      -262.85    
  176.8149315       1.0000       0.0000       0.0000       365.43       0.0000       0.0000       0.0000       15.818     -1.92423E-07   0.0000      -129.62      -251.65    
  178.3149315       1.0000       0.0000       0.0000       344.50       0.0000       0.0000       0.0000       2.4998     -1.93153E-07   0.0000      -154.66      -192.31    
  179.8149315       1.0000       0.0000       0.0000       255.15       0.0000       0.0000       0.0000      -39.701     -1.87727E-07   0.0000      -236.54       21.206    
  181.3149315       1.0000       0.0000       0.0000       238.26       0.0000       0.0000       0.0000      -34.450     -1.79108E-07   0.0000      -219.32       15.387    
  182.8149315       1.0000       0.0000       0.0000       276.49       0.0000       0.0000       0.0000      -7.0989     -1.77597E-07   0.0000      -164.44      -105.04    
  184.3149315       1.0000       0.0000       0.0000       343.64       0.0000       0.0000       0.0000       19.521     -1.85796E-07   0.0000      -113.62      -249.59    
  185.8149315       1.0000       0.0000       0.0000       351.05       0.0000       0.0000       0.0000       18.696     -1.81590E-07   0.0000      -119.10      -250.55    
  187.3149315       1.0000       0.0000       0.0000       358.53       0.0000       0.0000       0.0000       18.483     -1.85936E-07   0.0000      -122.25      -254.76    
  188.8149315       1.0000       0.0000       0.0000       361.24       0.0000       0.0000       0.0000       17.394     -1.86949E-07   0.0000      -125.78      -252.84    
  190.3149315       1.0000       0.0000       0.0000       361.04       0.0000       0.0000       0.0000       15.882     -1.83067E-07   0.0000      -129.31      -247.61    
  191.8149315       1.0000       0.0000       0.0000       360.20       0.0000       0.0000       0.0000       14.351     -1.79059E-07   0.0000      -132.38      -242.16    
  192.4216772       1.0000       0.0000       0.0000       359.24       0.0000       0.0000       0.0000       13.620     -1.76820E-07   0.0000      -133.74      -239.11    
  192.4216772       1.0000       0.0000       0.0000       359.24       0.0000       0.0000       0.0000       13.620     -1.76820E-07   0.0000      -133.74      -239.11    
  194.8216772       1.0000       0.0000       0.0000       292.97       0.0000       0.0000       0.0000       2.3790     -1.04772E-07   0.0000      -151.61      -143.77    
  196.3216772       1.0000       0.0000       0.0000       286.44       0.0000       0.0000       0.0000       1.2427     -9.84005E-08   0.0000      -152.20      -135.53    
  197.8216772       1.0000       0.0000       0.0000       285.46       0.0000       0.0000       0.0000      0.84110     -9.78354E-08   0.0000      -151.40      -134.91    
  199.3216772       1.0000       0.0000       0.0000       281.41       0.0000       0.0000       0.0000     -0.14659     -9.30422E-08   0.0000      -151.35      -129.91    
  200.8216772       1.0000       0.0000       0.0000       268.34       0.0000       0.0000       0.0000      -6.3791     -8.88467E-08   0.0000      -160.60      -101.35    
  202.3216772       1.0000       0.0000       0.0000       176.76       0.0000       0.0000       0.0000      -54.644     -8.61309E-08   0.0000      -258.65       136.66    
  203.8216772       1.0000       0.0000       0.0000       124.99       0.0000       0.0000       0.0000      -72.337     -8.52736E-08   0.0000      -279.29       226.57    
  205.3216772       1.0000       0.0000       0.0000       93.433       0.0000       0.0000       0.0000      -77.873     -8.69022E-08   0.0000      -285.12       269.52    
  206.8216772       1.0000       0.0000       0.0000       88.986       0.0000       0.0000       0.0000      -62.033     -8.61100E-08   0.0000      -244.42       217.42    
  208.3216772       1.0000       0.0000       0.0000       193.65       0.0000       0.0000       0.0000       8.1422     -8.60180E-08   0.0000      -97.260      -104.71    
  209.8216772       1.0000       0.0000       0.0000       214.29       0.0000       0.0000       0.0000       11.468     -8.87358E-08   0.0000      -98.806      -126.81    
  211.3216772       1.0000       0.0000       0.0000       217.79       0.0000       0.0000       0.0000       11.304     -8.81432E-08   0.0000      -103.24      -125.82    
  212.8216772       1.0000       0.0000       0.0000       223.55       0.0000       0.0000       0.0000       11.835     -9.43253E-08   0.0000      -104.15      -131.24    
  214.3216772       1.0000       0.0000       0.0000       224.42       0.0000       0.0000       0.0000       11.171     -9.11037E-08   0.0000      -105.64      -129.95    
  215.8216772       1.0000       0.0000       0.0000       224.76       0.0000       0.0000       0.0000       10.413     -9.03582E-08   0.0000      -106.40      -128.77    
  216.4282981       1.0000       0.0000       0.0000       227.89       0.0000       0.0000       0.0000       10.789     -9.49635E-08   0.0000      -105.46      -133.25    
  216.4282981       1.0000       0.0000       0.0000       227.89       0.0000       0.0000       0.0000       10.789     -9.49635E-08   0.0000      -105.46      -133.25    
  218.8282981       1.0000       0.0000       0.0000       226.32       0.0000       0.0000       0.0000       8.8955     -9.28737E-08   0.0000      -106.70      -128.50    
  220.3282981       1.0000       0.0000       0.0000       227.74       0.0000       0.0000       0.0000       8.4168     -9.42431E-08   0.0000      -105.94      -130.23    
  221.8282981       1.0000       0.0000       0.0000       225.40       0.0000       0.0000       0.0000       7.1334     -9.11599E-08   0.0000      -106.41      -126.11    
  223.3282981       1.0000       0.0000       0.0000       228.77       0.0000       0.0000       0.0000       7.1214     -9.49160E-08   0.0000      -104.78      -131.12    
  224.8282981       1.0000       0.0000       0.0000       227.09       0.0000       0.0000       0.0000       4.6466     -9.69529E-08   0.0000      -107.52      -124.21    
  226.3282981       1.0000       0.0000       0.0000       202.45       0.0000       0.0000       0.0000      -9.7852     -9.78755E-08   0.0000      -132.33      -60.290    
  227.8282981       1.0000       0.0000       0.0000       178.18       0.0000       0.0000       0.0000      -20.444     -9.61033E-08   0.0000      -146.89      -10.842    
  229.3282981       1.0000       0.0000       0.0000       123.46       0.0000       0.0000       0.0000      -49.092     -9.75476E-08   0.0000      -202.15       127.84    
  230.8282981       1.0000       0.0000       0.0000       128.79       0.0000       0.0000       0.0000      -32.338     -9.46363E-08   0.0000      -167.38       70.819    
  232.3282981       1.0000       0.0000       0.0000       199.83       0.0000       0.0000       0.0000       10.589     -9.79403E-08   0.0000      -78.244      -132.29    
  233.8282981       1.0000       0.0000       0.0000       213.78       0.0000       0.0000       0.0000       11.637     -1.01069E-07   0.0000      -80.326      -144.99    
  235.3282981       1.0000       0.0000       0.0000       217.07       0.0000       0.0000       0.0000       11.289     -1.00982E-07   0.0000      -83.369      -144.97    
  236.8282981       1.0000       0.0000       0.0000       214.09       0.0000       0.0000       0.0000       9.9037     -9.46533E-08   0.0000      -86.846      -137.14    
  238.3282981       1.0000       0.0000       0.0000       216.09       0.0000       0.0000       0.0000       9.5677     -9.49264E-08   0.0000      -87.873      -137.79    
  239.8282981       1.0000       0.0000       0.0000       219.19       0.0000       0.0000       0.0000       9.3377     -9.68124E-08   0.0000      -88.391      -140.14    
  240.4347882       1.0000       0.0000       0.0000       224.93       0.0000       0.0000       0.0000       10.212     -1.02845E-07   0.0000      -86.949      -148.24    
  240.4347882       1.0000       0.0000       0.0000       224.93       0.0000       0.0000       0.0000       10.212     -1.02845E-07   0.0000      -86.949      -148.24    
  242.8347882       1.0000       0.0000       0.0000       232.11       0.0000       0.0000       0.0000       9.8294     -1.07532E-07   0.0000      -87.592      -154.34    
  244.3347882       1.0000       0.0000       0.0000       232.74       0.0000       0.0000       0.0000       9.0353     -1.06312E-07   0.0000      -88.741      -153.03    
  245.8347882       1.0000       0.0000       0.0000       232.20       0.0000       0.0000       0.0000       8.1023     -1.04002E-07   0.0000      -90.046      -150.26    
  247.3347882       1.0000       0.0000       0.0000       238.75       0.0000       0.0000       0.0000       8.5037     -1.10293E-07   0.0000      -89.201      -158.06    
  248.8347882       1.0000       0.0000       0.0000       233.34       0.0000       0.0000       0.0000       1.6224     -1.18296E-07   0.0000      -101.89      -133.05    
  250.3347882       1.0000       0.0000       0.0000       137.35       0.0000       0.0000       0.0000      -49.794     -1.16112E-07   0.0000      -211.64       124.24    
  251.8347882       1.0000       0.0000       0.0000       4.7105       0.0000       0.0000       0.0000      -125.45     -1.06199E-07   0.0000      -356.82       477.62    
  253.3347882       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      -149.62     -9.92871E-08   0.0000      -377.75       531.41    
  254.8347882       1.0000       0.0000       0.0000       91.593       0.0000       0.0000       0.0000      -7.1127     -1.06705E-07   0.0000      -80.721      -8.2624    
  256.3347882       1.0000       0.0000       0.0000       156.97       0.0000       0.0000       0.0000       18.065     -1.01271E-07   0.0000      -39.786      -135.12    
  257.8347882       1.0000       0.0000       0.0000       174.30       0.0000       0.0000       0.0000       20.639     -1.06171E-07   0.0000      -47.521      -147.34    
  259.3347882       1.0000       0.0000       0.0000       186.25       0.0000       0.0000       0.0000       22.195     -1.12204E-07   0.0000      -53.219      -155.22    
  260.8347882       1.0000       0.0000       0.0000       202.36       0.0000       0.0000       0.0000       24.051     -1.21170E-07   0.0000      -55.825      -170.59    
  262.3347882       1.0000       0.0000       0.0000       222.39       0.0000       0.0000       0.0000       25.918     -1.30467E-07   0.0000      -56.896      -191.41    
  263.8347882       1.0000       0.0000       0.0000       232.60       0.0000       0.0000       0.0000       25.731     -1.35554E-07   0.0000      -60.311      -198.00    
  264.4411417       1.0000       0.0000       0.0000       234.68       0.0000       0.0000       0.0000       25.305     -1.35309E-07   0.0000      -62.109      -197.85    
