#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  10.90060265       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       153.78     -5.84946E-08   0.0000      -153.96       0.0000    
  11.43451445       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       151.73     -5.72705E-08   0.0000      -151.85       0.0000    
  11.86106205       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       149.95     -5.67485E-08   0.0000      -150.03       0.0000    
  12.33070534       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       147.87     -5.54413E-08   0.0000      -147.90       0.0000    
  12.80216780       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       145.71     -5.38234E-08   0.0000      -145.71       0.0000    
  13.25473096       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       143.64     -5.31466E-08   0.0000      -143.61       0.0000    
  13.76434093       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       141.37     -5.31479E-08   0.0000      -141.34       0.0000    
  14.24299272       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       139.39     -5.32924E-08   0.0000      -139.36       0.0000    
  14.83166688       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       137.35     -5.36407E-08   0.0000      -137.34       0.0000    
  15.88639879       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.34     -5.62724E-08   0.0000      -135.38       0.0000    
  16.59321325       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.62     -5.59034E-08   0.0000      -134.69       0.0000    
  17.12604816       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.33     -5.52009E-08   0.0000      -134.42       0.0000    
  17.71025912       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.18     -5.41562E-08   0.0000      -134.27       0.0000    
  18.24962479       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.05     -5.23384E-08   0.0000      -134.15       0.0000    
  18.94977328       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       133.70     -4.86965E-08   0.0000      -133.79       0.0000    
  19.78626644       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.97     -4.70742E-08   0.0000      -133.04       0.0000    
  20.62726100       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.27     -5.09973E-08   0.0000      -132.32       0.0000    
  21.50982991       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.84     -5.35382E-08   0.0000      -131.90       0.0000    
  22.75822102       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.82     -5.43741E-08   0.0000      -131.90       0.0000    
  24.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.52     -5.23290E-08   0.0000      -132.64       0.0000    
  24.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.52     -5.23290E-08   0.0000      -132.64       0.0000    
  24.28471348       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.71     -5.24784E-08   0.0000      -132.83       0.0000    
  24.37149499       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.77     -5.25237E-08   0.0000      -132.90       0.0000    
  24.37149500       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.77     -5.25237E-08   0.0000      -132.90       0.0000    
  24.59926578       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.96     -5.26423E-08   0.0000      -133.10       0.0000    
  24.82703657       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       133.18     -5.27600E-08   0.0000      -133.33       0.0000    
  25.28257814       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       133.70     -5.29957E-08   0.0000      -133.85       0.0000    
  26.19366128       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.58     -5.33555E-08   0.0000      -134.74       0.0000    
  27.69366128       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       136.36     -5.48429E-08   0.0000      -136.54       0.0000    
  29.19366128       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       138.45     -5.81506E-08   0.0000      -138.66       0.0000    
  30.09283768       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       139.59     -5.76630E-08   0.0000      -139.81       0.0000    
  31.08830303       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       140.77     -5.79881E-08   0.0000      -141.00       0.0000    
  31.97757048       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       141.68     -5.68930E-08   0.0000      -141.91       0.0000    
  33.04756084       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       141.82     -5.56704E-08   0.0000      -142.01       0.0000    
  33.88941110       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       140.76     -5.61236E-08   0.0000      -140.88       0.0000    
  34.76127594       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       138.44     -5.26895E-08   0.0000      -138.47       0.0000    
  35.34732472       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       136.58     -5.12026E-08   0.0000      -136.56       0.0000    
  35.78281607       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.09     -5.07142E-08   0.0000      -135.04       0.0000    
  36.27930039       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       133.27     -5.08036E-08   0.0000      -133.19       0.0000    
  36.72577459       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.54     -5.13364E-08   0.0000      -131.43       0.0000    
  37.18620934       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.67     -5.12518E-08   0.0000      -129.53       0.0000    
  37.72702919       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       127.38     -5.00538E-08   0.0000      -127.22       0.0000    
  38.19777956       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       125.46     -5.01431E-08   0.0000      -125.27       0.0000    
  38.78099773       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       123.54     -5.21819E-08   0.0000      -123.36       0.0000    
  39.75042998       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       122.42     -5.08287E-08   0.0000      -122.32       0.0000    
  40.48562907       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       122.71     -5.34355E-08   0.0000      -122.68       0.0000    
  41.03121668       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       123.48     -5.69230E-08   0.0000      -123.50       0.0000    
  41.64408862       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       124.80     -5.65647E-08   0.0000      -124.88       0.0000    
  42.17085830       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       126.10     -5.57573E-08   0.0000      -126.22       0.0000    
  42.84686747       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       127.74     -5.33981E-08   0.0000      -127.87       0.0000    
  43.11727114       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.37     -5.31229E-08   0.0000      -128.51       0.0000    
  43.65807848       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.51     -5.43200E-08   0.0000      -129.66       0.0000    
  44.34432176       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       130.93     -5.52555E-08   0.0000      -131.09       0.0000    
  45.08634580       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.57     -5.51918E-08   0.0000      -132.75       0.0000    
  46.57039388       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.19     -5.09302E-08   0.0000      -134.34       0.0000    
  47.82906358       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.75     -5.46659E-08   0.0000      -134.88       0.0000    
  48.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.81     -5.54400E-08   0.0000      -134.94       0.0000    
  48.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.81     -5.54400E-08   0.0000      -134.94       0.0000    
  48.28918681       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.90     -5.54253E-08   0.0000      -135.01       0.0000    
  48.37886363       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.92     -5.54209E-08   0.0000      -135.03       0.0000    
  48.37886363       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.92     -5.54209E-08   0.0000      -135.03       0.0000    
  48.61021308       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.96     -5.54096E-08   0.0000      -135.07       0.0000    
  48.84156252       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.98     -5.53987E-08   0.0000      -135.09       0.0000    
  49.30426141       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.01     -5.57199E-08   0.0000      -135.11       0.0000    
  50.22965919       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.15     -5.72528E-08   0.0000      -135.26       0.0000    
  51.72965919       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.89     -5.31836E-08   0.0000      -134.98       0.0000    
  53.22965919       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       133.35     -4.51473E-08   0.0000      -133.38       0.0000    
  54.11909138       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.35     -4.39867E-08   0.0000      -132.37       0.0000    
  55.09445960       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.51     -4.49418E-08   0.0000      -131.53       0.0000    
  55.98773669       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.08     -4.95053E-08   0.0000      -131.11       0.0000    
  57.03659776       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       130.42     -4.67527E-08   0.0000      -130.44       0.0000    
  57.87499262       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.67     -4.72380E-08   0.0000      -129.66       0.0000    
  58.74268573       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.96     -5.23711E-08   0.0000      -128.95       0.0000    
  59.33649617       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.63     -5.50868E-08   0.0000      -128.63       0.0000    
  59.77375883       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.50     -5.63342E-08   0.0000      -128.51       0.0000    
  60.27374094       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.51     -5.82162E-08   0.0000      -128.53       0.0000    
  60.71901783       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.66     -6.02288E-08   0.0000      -128.70       0.0000    
  61.18243655       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       128.96     -6.13907E-08   0.0000      -129.01       0.0000    
  61.72533667       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.43     -6.10679E-08   0.0000      -129.50       0.0000    
  62.19667389       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       129.90     -6.11255E-08   0.0000      -129.99       0.0000    
  62.78081331       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       130.57     -6.17816E-08   0.0000      -130.67       0.0000    
  63.75542510       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       131.66     -5.81095E-08   0.0000      -131.77       0.0000    
  64.49044195       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.43     -5.68143E-08   0.0000      -132.54       0.0000    
  65.03598772       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       132.99     -5.68062E-08   0.0000      -133.11       0.0000    
  65.64730512       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       133.60     -5.71397E-08   0.0000      -133.73       0.0000    
  66.17534654       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.14     -5.78259E-08   0.0000      -134.27       0.0000    
  66.85295717       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.90     -5.97333E-08   0.0000      -135.05       0.0000    
  66.90716602       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       134.97     -5.98857E-08   0.0000      -135.11       0.0000    
  67.01558372       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.09     -6.01459E-08   0.0000      -135.24       0.0000    
  67.05895080       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.14     -6.01436E-08   0.0000      -135.29       0.0000    
  67.14568496       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.24     -6.01389E-08   0.0000      -135.39       0.0000    
  67.31915328       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.45     -6.01292E-08   0.0000      -135.60       0.0000    
  67.66608992       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       135.89     -6.01089E-08   0.0000      -136.05       0.0000    
  68.35996321       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       136.82     -6.08891E-08   0.0000      -136.99       0.0000    
  69.29925788       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       138.46     -6.41504E-08   0.0000      -138.66       0.0000    
  70.79925788       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       141.59     -6.33908E-08   0.0000      -141.84       0.0000    
  72.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       144.13     -6.42896E-08   0.0000      -144.41       0.0000    
  72.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       144.13     -6.42896E-08   0.0000      -144.41       0.0000    
  72.29496586       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       144.74     -6.84415E-08   0.0000      -145.03       0.0000    
  72.38614970       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       144.93     -6.97257E-08   0.0000      -145.23       0.0000    
  72.38614970       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       144.93     -6.97257E-08   0.0000      -145.23       0.0000    
  72.62212239       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       145.44     -7.30501E-08   0.0000      -145.74       0.0000    
  72.85809507       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       145.97     -7.63755E-08   0.0000      -146.29       0.0000    
  73.33004044       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       147.13     -7.73912E-08   0.0000      -147.47       0.0000    
  74.27393118       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       149.39     -7.47261E-08   0.0000      -149.75       0.0000    
  75.77393118       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       151.84     -7.06682E-08   0.0000      -152.18       0.0000    
  77.27393118       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       153.47     -6.99355E-08   0.0000      -153.79       0.0000    
  78.16511146       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       154.34     -6.85882E-08   0.0000      -154.65       0.0000    
  79.12942601       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       155.34     -6.83255E-08   0.0000      -155.66       0.0000    
  80.04484791       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       156.28     -6.74773E-08   0.0000      -156.61       0.0000    
  81.09330812       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       157.53     -7.30480E-08   0.0000      -157.87       0.0000    
  81.93124331       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       158.45     -7.53224E-08   0.0000      -158.79       0.0000    
  82.79848239       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.23     -7.72210E-08   0.0000      -159.56       0.0000    
  83.36658614       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.62     -7.71910E-08   0.0000      -159.94       0.0000    
  83.79947714       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.80     -7.66468E-08   0.0000      -160.11       0.0000    
  84.28911923       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.84     -7.58701E-08   0.0000      -160.12       0.0000    
  84.74000189       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.71     -7.50534E-08   0.0000      -159.97       0.0000    
  85.19912675       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.49     -7.61511E-08   0.0000      -159.73       0.0000    
  85.73227922       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.30     -8.03472E-08   0.0000      -159.54       0.0000    
  86.20296054       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.33     -8.38180E-08   0.0000      -159.58       0.0000    
  86.78617785       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.83     -8.77317E-08   0.0000      -160.13       0.0000    
  87.77868424       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       161.75     -8.68302E-08   0.0000      -162.12       0.0000    
  88.51017849       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       163.41     -8.37601E-08   0.0000      -163.82       0.0000    
  89.05470158       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       164.62     -8.14402E-08   0.0000      -165.04       0.0000    
  89.66102415       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       165.84     -8.13389E-08   0.0000      -166.26       0.0000    
  90.19304647       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       166.79     -8.13613E-08   0.0000      -167.20       0.0000    
  90.87684786       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       167.82     -8.16411E-08   0.0000      -168.23       0.0000    
  91.15036841       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       168.21     -8.14965E-08   0.0000      -168.61       0.0000    
  91.69740953       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       168.87     -8.07885E-08   0.0000      -169.26       0.0000    
  92.43375692       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.58     -7.93443E-08   0.0000      -169.96       0.0000    
  93.41073027       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       170.23     -7.81466E-08   0.0000      -170.60       0.0000    
  94.79426438       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       170.44     -7.64919E-08   0.0000      -170.76       0.0000    
  96.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.85     -7.19027E-08   0.0000      -170.13       0.0000    
  96.00000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.85     -7.19027E-08   0.0000      -170.13       0.0000    
  96.30071317       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.67     -7.20421E-08   0.0000      -169.94       0.0000    
  96.39334297       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.61     -7.20853E-08   0.0000      -169.87       0.0000    
  96.39334297       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.61     -7.20853E-08   0.0000      -169.87       0.0000    
  96.63391351       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.43     -7.21982E-08   0.0000      -169.68       0.0000    
  96.87448405       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       169.22     -7.23121E-08   0.0000      -169.47       0.0000    
  97.35562512       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       168.79     -7.23402E-08   0.0000      -169.03       0.0000    
  98.31790726       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       168.04     -7.15333E-08   0.0000      -168.26       0.0000    
  99.81790726       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       167.48     -7.12422E-08   0.0000      -167.71       0.0000    
  101.3179073       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       166.79     -6.76271E-08   0.0000      -166.99       0.0000    
  102.2038766       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       166.40     -6.80626E-08   0.0000      -166.60       0.0000    
  103.1510418       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       166.28     -6.94710E-08   0.0000      -166.49       0.0000    
  104.0805698       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       166.76     -7.45882E-08   0.0000      -167.01       0.0000    
  105.1141506       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       167.12     -6.79398E-08   0.0000      -167.36       0.0000    
  105.9578615       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       166.83     -6.97931E-08   0.0000      -167.02       0.0000    
  106.8246366       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       165.32     -6.60908E-08   0.0000      -165.42       0.0000    
  107.3828147       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       163.61     -6.09198E-08   0.0000      -163.63       0.0000    
  107.8125590       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       161.85     -5.60261E-08   0.0000      -161.80       0.0000    
  108.2957924       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       159.51     -5.52564E-08   0.0000      -159.39       0.0000    
  108.7498404       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       157.18     -5.73532E-08   0.0000      -157.01       0.0000    
  109.2115549       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       154.84     -6.09461E-08   0.0000      -154.64       0.0000    
  109.7381188       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       152.49     -6.70010E-08   0.0000      -152.28       0.0000    
  110.2106347       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       150.83     -7.01429E-08   0.0000      -150.66       0.0000    
  110.7936669       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       149.69     -7.05034E-08   0.0000      -149.58       0.0000    
  111.7947915       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       150.67     -7.37713E-08   0.0000      -150.73       0.0000    
  112.5213480       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       152.73     -7.54295E-08   0.0000      -152.91       0.0000    
  113.0644037       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       154.84     -7.64849E-08   0.0000      -155.10       0.0000    
  113.6676120       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       157.63     -7.91543E-08   0.0000      -157.97       0.0000    
  114.2012495       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       160.31     -8.07013E-08   0.0000      -160.70       0.0000    
  114.8867546       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       163.76     -8.09743E-08   0.0000      -164.20       0.0000    
  115.1609566       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       165.12     -8.01653E-08   0.0000      -165.58       0.0000    
  115.7093607       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       167.57     -7.72561E-08   0.0000      -168.03       0.0000    
  116.4658640       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       170.01     -7.19270E-08   0.0000      -170.43       0.0000    
  117.5011294       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       171.49     -6.89590E-08   0.0000      -171.82       0.0000    
  118.9802372       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       172.12     -7.35788E-08   0.0000      -172.39       0.0000    
  120.0000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       172.67     -7.52504E-08   0.0000      -172.93       0.0000    
  120.0000000       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       172.67     -7.52504E-08   0.0000      -172.93       0.0000    
  120.3063828       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       172.85     -7.41732E-08   0.0000      -173.12       0.0000    
  120.4004367       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       172.90     -7.38425E-08   0.0000      -173.18       0.0000    
  120.4004367       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       172.90     -7.38425E-08   0.0000      -173.18       0.0000    
  120.6455429       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       173.07     -7.29806E-08   0.0000      -173.34       0.0000    
  120.8906492       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       173.25     -7.21185E-08   0.0000      -173.52       0.0000    
  121.3808616       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       173.66     -7.42923E-08   0.0000      -173.94       0.0000    
  122.3612864       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       175.04     -7.90112E-08   0.0000      -175.37       0.0000    
  123.8612864       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       177.99     -8.08562E-08   0.0000      -178.37       0.0000    
  125.3612864       1.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       181.58     -8.54811E-08   0.0000      -182.02       0.0000    
